Player,Moment_Tier,Position,mean,count
Leonard Fournette,COMMON,RB,8.2885506287227,1511
Leonard Fournette,LEGENDARY,RB,716.25,8
Leonard Fournette,RARE,RB,127.31884057971014,69
Leonard Williams,COMMON,DL,7.0899653979238755,289
Levi Wallace,COMMON,DB,6.241379310344827,290
Lil'Jordan Humphrey,COMMON,WR,5.849593495934959,246
Logan Cooke,COMMON,P,5.832699619771863,263
Logan Thomas,RARE,TE,63.219409282700425,237
Logan Wilson,RARE,LB,43.61290322580645,93
London Fletcher,RARE,LB,50.285714285714285,224
Los Angeles Chargers,LEGENDARY,Team,2100.0,1
Los Angeles Rams,COMMON,Team,20.87238095238095,525
Los Angeles Rams,RARE,Team,135.29896907216494,97
Mac Jones,COMMON,QB,11.818363273453095,1002
Mac Jones,LEGENDARY,QB,1339.0,2
Mack Hollins,COMMON,WR,8.13375796178344,471
Mack Hollins,RARE,WR,32.06340057636888,347
Malik Turner,RARE,WR,55.760330578512395,242
Marcus Williams,RARE,DB,38.192837465564736,363
Mark Andrews,COMMON,TE,26.61394557823129,1764
Mark Andrews,LEGENDARY,TE,1199.75,4
Mark Andrews,RARE,TE,101.13207547169812,106
Mark Brunell,COMMON,QB,22.20210105052526,1999
Mark Clayton,RARE,WR,53.77272727272727,44
Marlon Davidson,RARE,DL,50.23880597014925,134
Marquez Callaway,RARE,WR,36.74418604651163,86
Marquez Valdes-Scantling,COMMON,WR,7.505399568034557,463
Marquise Brown,COMMON,WR,7.48396501457726,686
Marshon Lattimore,RARE,DB,41.67567567567568,37
Marvin Harrison,COMMON,WR,11.53546592489569,719
Marvin Harrison,RARE,WR,52.21153846153846,52
Marvin Jones Jr.,COMMON,WR,6.567335243553009,349
Matt Hasselbeck,COMMON,QB,9.266272189349113,169
Matt Hasselbeck,RARE,QB,43.72222222222222,180
Matt Ryan,COMMON,QB,7.455762792922047,2091
Matt Ryan,RARE,QB,125.17,100
Matthew Ioannidis,COMMON,DL,5.961832061068702,262
Matthew Judon,RARE,LB,55.79905808477237,637
Matthew Stafford,COMMON,QB,15.692787524366471,2565
Matthew Stafford,RARE,QB,76.91891891891892,37
Maxx Crosby,COMMON,DL,9.82415254237288,472
Maxx Crosby,RARE,DL,64.67241379310344,58
Mecole Hardman,COMMON,WR,7.2292191435768265,397
Mecole Hardman,RARE,WR,59.71084337349398,83
Melvin Gordon III,COMMON,RB,10.9679012345679,1620
Melvin Gordon III,RARE,RB,59.38636363636363,44
Melvin Ingram,COMMON,LB,9.907738095238095,336
Miami Dolphins,COMMON,Team,30.446938775510205,980
Miami Dolphins,RARE,Team,125.15102040816326,245
Micah Hyde,LEGENDARY,DB,753.6,5
Micah Hyde,RARE,DB,70.62626262626263,99
Micah Parsons,COMMON,LB,9.003574620196604,1119
Micah Parsons,RARE,LB,378.6341463414634,41
Michael Carter,COMMON,RB,6.918421052631579,380
Michael Carter,RARE,RB,49.56896551724138,58
Michael Gallup,COMMON,WR,8.36056338028169,355
Michael Gallup,RARE,WR,59.48,75
Michael Pittman Jr.,COMMON,WR,27.386237513873475,901
Michael Pittman Jr.,RARE,WR,68.83018867924528,106
Michael Thomas,COMMON,WR,14.57626236335242,1921
Michael Thomas,LEGENDARY,WR,464.7,10
Mike Evans,COMMON,WR,14.66348068498606,2511
Mike Evans,LEGENDARY,WR,1269.0,1
Mike Evans,RARE,WR,91.77405857740585,239
Mike Gesicki,COMMON,TE,8.038735177865613,1265
Mike Hilton,COMMON,DB,6.233480176211454,227
Mike Hughes,RARE,DB,46.136882129277566,263
Mike Williams,LEGENDARY,WR,850.0,1
Mike Williams,RARE,WR,80.67907361455748,1209
Miles Sanders,COMMON,RB,19.039473684210527,1672
Miles Sanders,RARE,RB,42.88636363636363,88
Minkah Fitzpatrick,RARE,DB,60.38495575221239,226
Minnesota Vikings,COMMON,Team,19.206106870229007,262
Mo Alie-Cox,COMMON,TE,9.660574412532638,1532
Mykal Walker,RARE,LB,40.140625,64
Myles Bryant,COMMON,DB,12.480176211453745,1362
Myles Garrett,COMMON,DL,8.604591836734693,392
Myles Garrett,RARE,DL,89.46478873239437,71
Myles Gaskin,COMMON,RB,5.979020979020979,286
N'Keal Harry,RARE,WR,42.707317073170735,41
Najee Harris,COMMON,RB,9.92429022082019,951
Najee Harris,RARE,RB,131.1549295774648,71
Ndamukong Suh,COMMON,DL,6.295289855072464,552
Nelson Agholor,RARE,WR,39.58128078817734,203
